"V1","V2","V3"
-0.756666666666667,-0.443571428571429,-0.309761904761905
0.515,-0.804230769230769,-0.378461538461538
-0.340869565217391,-0.287173913043478,-0.028695652173913
0.762051282051282,-0.70948717948718,0.284871794871795
0.526176470588235,-0.408235294117647,-0.0270588235294118
-0.392045454545455,-0.1925,-0.2825
-0.300843373493976,-0.486144578313253,-0.341686746987952
-0.87675,-0.8295,-0.65575
0.00205128205128205,0.206923076923077,-0.462820512820513
0.108148148148148,-0.41679012345679,-0.437283950617284
-0.269753086419753,-0.209506172839506,-0.29320987654321
0.139545454545455,-0.280151515151515,-0.359242424242424
0.236666666666667,-0.402,-0.388166666666667
-0.189230769230769,-0.144230769230769,-0.293846153846154
-0.952692307692308,-1.28038461538462,-0.251153846153846
0.788205128205128,-0.301025641025641,0.101538461538462
0.647142857142857,0.167857142857143,-0.448571428571429
0.430925925925926,-0.605,-0.34537037037037
-0.570384615384615,-0.566153846153846,-0.181538461538462
-0.143505154639175,-0.413298969072165,-0.482474226804124
-0.254038461538462,-0.539615384615385,-0.351346153846154
-0.567052631578947,-0.944315789473684,-0.233578947368421
0.635,-0.832894736842105,-0.22
-0.551538461538462,-0.170769230769231,-0.0469230769230769
-0.538333333333333,-1.13666666666667,-0.11
-0.117894736842105,-1.03263157894737,-0.423947368421053
0.9224,-0.8752,-0.7776
-0.789545454545455,-0.104545454545455,-0.3
0.10859375,-0.93984375,-0.11234375
-0.471590909090909,-0.442045454545455,-0.411590909090909
-0.374432989690722,-0.538659793814433,0.101030927835052
-1.53571428571429,-1.02142857142857,-0.568095238095238
-0.2352,-0.584,-0.208
-0.00407894736842108,-0.721052631578947,-0.474868421052632
0.0544117647058823,-1.15294117647059,-0.163823529411765
0.298571428571429,-0.657619047619048,-0.204761904761905
0.0107692307692308,-0.459120879120879,-0.0995604395604396
0.672857142857143,-1.77214285714286,0.233571428571429
0.194567901234568,-0.657901234567901,-0.169506172839506
0.352,-0.1292,-0.1364
0.0814814814814815,-0.382222222222222,0.229259259259259
-0.251234567901235,-0.729135802469136,-0.238518518518519
0.0336842105263158,0.134210526315789,0.0594736842105263
-0.606956521739131,0.0860869565217391,-0.348260869565217
-0.10525,-0.2315,-0.333
0.0513636363636363,-0.523636363636364,-0.511818181818182
0.0633333333333333,-0.407777777777778,-0.0633333333333333
0.776315789473684,-0.562894736842105,-0.542368421052632
0.30825,-1.197,-0.152
0.929722222222222,-0.531944444444444,-0.85
0.21578947368421,-1.18771929824561,-0.377368421052632
-0.275154639175258,-0.939690721649485,-0.344845360824742
0.0502702702702702,0.072972972972973,-0.33027027027027
1.01375,-0.08725,-0.132
-0.201973684210526,-0.648947368421053,-0.500657894736842
0.317058823529412,-0.51,-0.370196078431373
0.816,-0.7745,-0.043
0.151276595744681,-1.00127659574468,-0.451914893617021
1.09565217391304,-0.544782608695652,-0.61695652173913
0.981,-0.694,-0.2385
-0.166315789473684,-0.654210526315789,-0.689473684210526
-0.305172413793104,-0.742413793103448,-0.408275862068965
0.851891891891892,-0.0764864864864865,-1.02324324324324
0.0515384615384615,-0.978076923076923,0.119230769230769
-0.0996907216494846,-0.810824742268041,-0.077319587628866
-0.0737837837837838,-0.105405405405405,-0.554864864864865
0.175769230769231,0.124230769230769,-0.154615384615385
-0.0674000000000001,-0.6678,-0.603
0.1152,-0.9096,-0.4376
0.00483516483516478,-0.802747252747253,-0.297802197802198
1.07894736842105,-1.51947368421053,-0.109473684210526
0.129411764705882,-0.00470588235294119,-0.588235294117647
0.363846153846154,-0.314230769230769,-0.280769230769231
-0.639032258064516,-0.885161290322581,-0.392903225806452
0.300384615384615,-0.282307692307692,-0.562692307692308
-0.11,-0.147142857142857,-0.29
-0.664444444444445,-1.79111111111111,-0.736666666666667
-0.451875,-0.6353125,-0.4190625
-0.133857142857143,-0.544142857142857,-0.464285714285714
0.189354838709677,-0.213709677419355,-0.0024193548387097
0.53037037037037,-0.582716049382716,-0.250617283950617
-0.125316455696203,-0.239240506329114,-0.103924050632911
-0.0194666666666667,-0.518666666666667,-0.159333333333333
-0.207160493827161,-0.407407407407407,-0.378024691358025
-0.6148,-0.6816,-0.0952
0.494545454545455,-0.594805194805195,-0.342727272727273
-0.285555555555556,0.00962962962962961,-0.345555555555556
0.64051724137931,-0.627068965517241,-0.372758620689655
-0.181276595744681,0.0791489361702127,-0.244893617021277
0.339354838709677,-0.499193548387097,-0.222258064516129
0.41625,-1.09708333333333,-0.845
0.255753424657534,-0.513013698630137,-0.225890410958904
0.644545454545455,-0.248977272727273,-0.231477272727273
-0.67775,-0.23175,-0.6065
0.326907216494845,-0.282577319587629,-0.335876288659794
